word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
parents,11,31,1.12e-06,3.47e-06,0.322027
nægtes,11,31,1.12e-06,3.47e-06,0.322027
slående,33,93,3.35e-06,1.041e-05,0.322027
finger,135,380,1.372e-05,4.255e-05,0.322412
whether,26,73,2.64e-06,8.17e-06,0.32323
ed,127,356,1.29e-05,3.986e-05,0.323754
bebrejde,15,42,1.52e-06,4.7e-06,0.324118
formået,94,263,9.55e-06,2.945e-05,0.324364
vidunderligt,74,207,7.52e-06,2.318e-05,0.324431
cairo,29,81,2.95e-06,9.07e-06,0.324918
oksekød,53,148,5.39e-06,1.657e-05,0.324994
kyllinger,19,53,1.93e-06,5.93e-06,0.325341
forenede,170,474,1.727e-05,5.307e-05,0.325485
webstedets,14,39,1.42e-06,4.37e-06,0.32578
bobler,51,142,5.18e-06,1.59e-05,0.325944
brochuren,23,64,2.34e-06,7.17e-06,0.326144
nummerplade,23,64,2.34e-06,7.17e-06,0.326144
involveret,257,715,2.611e-05,8.005e-05,0.326203
certifikater,32,89,3.25e-06,9.96e-06,0.326303
litterær,32,89,3.25e-06,9.96e-06,0.326303
indkvartering,251,698,2.55e-05,7.815e-05,0.326347
sandy,27,75,2.74e-06,8.4e-06,0.326711
overførslen,27,75,2.74e-06,8.4e-06,0.326711
færdiggørelse,13,36,1.32e-06,4.03e-06,0.327719
dusin,17,47,1.73e-06,5.26e-06,0.328255
ear,21,58,2.13e-06,6.49e-06,0.328588
script,29,80,2.95e-06,8.96e-06,0.32898
højhastigheds,33,91,3.35e-06,1.019e-05,0.329104
frigivelse,20,55,2.03e-06,6.16e-06,0.330011
industrier,32,88,3.25e-06,9.85e-06,0.330011
rart,408,1118,4.146e-05,0.00012517,0.331192
offentliggørelsen,50,137,5.08e-06,1.534e-05,0.331215
mørbrad,15,41,1.52e-06,4.59e-06,0.332023
fuldføre,63,172,6.4e-06,1.926e-05,0.332409
touring,11,30,1.12e-06,3.36e-06,0.332761
trit,33,90,3.35e-06,1.008e-05,0.332761
tingen,11,30,1.12e-06,3.36e-06,0.332761
betalingsmetode,33,90,3.35e-06,1.008e-05,0.332761
shooting,11,30,1.12e-06,3.36e-06,0.332761
indkvarteringen,18,49,1.83e-06,5.49e-06,0.333378
relatere,18,49,1.83e-06,5.49e-06,0.333378
skyderi,14,38,1.42e-06,4.25e-06,0.334353
henlede,14,38,1.42e-06,4.25e-06,0.334353
redaktøren,21,57,2.13e-06,6.38e-06,0.334353
sailing,14,38,1.42e-06,4.25e-06,0.334353
refundere,31,84,3.15e-06,9.4e-06,0.334922
kneppe,17,46,1.73e-06,5.15e-06,0.335391
municipal,17,46,1.73e-06,5.15e-06,0.335391
tys,54,146,5.49e-06,1.635e-05,0.335662
plastikkirurgi,10,27,1.02e-06,3.02e-06,0.336122
varmeanlæg,10,27,1.02e-06,3.02e-06,0.336122
editions,10,27,1.02e-06,3.02e-06,0.336122
lægemidlet,10,27,1.02e-06,3.02e-06,0.336122
kork,10,27,1.02e-06,3.02e-06,0.336122
